,success,timestep,world_x_mean,world_x_std,world_y_mean,world_y_std,world_z_mean,world_z_std,rot_x_mean,rot_x_std,rot_y_mean,rot_y_std,rot_z_mean,rot_z_std,open_gripper_mean,open_gripper_std
87,1,7,0.010295771491975187,0.009836039959864217,0.016222926760588854,0.0185616771382545,-0.011456271798747098,0.012120163366168172,0.05223831116365652,0.057974145844509224,0.001861715988876919,0.03901354198410228,-0.014772742465566075,0.1270189310757637,0.9542498992772097,0.08219121453604003
88,1,8,0.010220753439946337,0.010311338604750236,0.015147030145644927,0.017641701101565533,-0.010041000180382408,0.011598979965078478,0.04427020238144049,0.05392489527748742,0.006208391651872423,0.036056385732820474,-0.02161854324345982,0.12537309664969196,0.9340603550758992,0.1173448825784533
89,1,9,0.009537242214687913,0.008629655865645767,0.01701258542311752,0.020008596042211238,-0.011312787306024783,0.012247063770659462,0.039922093363369215,0.052524097374912426,0.011839901254747483,0.03709913891223875,-0.035267442791030716,0.12692537869720266,0.9451645070199994,0.092287694746929
90,1,10,0.009683791292810186,0.008217783690810741,0.015813988247246016,0.0187578004507898,-0.008227482398882891,0.010646939137683878,0.03170857635278748,0.04787834377506297,0.00992779836341951,0.037492244487447764,-0.0339613979923535,0.14064290022167703,0.9188319590837842,0.13132410459151683
91,1,11,0.009928715637212794,0.007951654811550388,0.019439650774284556,0.023118025364689807,-0.007140776372757767,0.010732599569782293,0.03498162114072828,0.04962257129280862,0.009325691423094693,0.04008789183801392,-0.03198620670997437,0.1424589955609089,0.8947888413988984,0.20247304391544713
92,1,12,0.009052766154108766,0.0073800684135538145,0.018102583114894374,0.02286697162044118,-0.007131306039792595,0.011324547128541413,0.0290315927727851,0.04338613451400503,0.014576976358152664,0.041967475821134304,-0.03360414914838068,0.13844305443386096,0.911448249094014,0.18306094438451379
93,1,13,0.008171881875542549,0.007582883544711895,0.019311927946663334,0.02568445384213089,-0.009267725886180129,0.011432479321631082,0.030265325714729032,0.043495931886294435,0.016417990771365378,0.03913799152958562,-0.03100847308323864,0.11843680351977728,0.9226204931739665,0.13544140784557654
94,1,14,0.007219968563437635,0.00728666725074492,0.020455331634484715,0.02800175054284218,-0.010442855676040327,0.012720772072036235,0.02962760899734099,0.039214201450676556,0.015435096873224408,0.03652908037736747,-0.027988682957231645,0.10819051008099655,0.9131222563662966,0.1508837620790817
95,1,15,0.006772752286487957,0.007790209111328566,0.021382476502701905,0.028709397427302743,-0.00913191708096408,0.015179769009837129,0.030681846866785895,0.04591037662935545,0.013115906216607624,0.04111103698468323,-0.02539247247676316,0.10528524693281008,0.8735025429890746,0.23070392841871934
96,1,16,0.0073188073328735,0.008710790081735071,0.020394634988949882,0.028078428746998826,-0.008270525647528178,0.01702025173618362,0.033189521468171446,0.047949751581813055,0.011551859422892734,0.040321333374235185,-0.02162932985412458,0.09887054920917221,0.8643209605151588,0.21799618397009246
